origin_id,timestamp,step,actual,prediction,model
3,2016-05-16 09:00:00,16,70.0,236.66666666666663,naive
3,2016-05-16 10:00:00,17,148.33333333333334,236.66666666666663,naive
3,2016-05-16 11:00:00,18,103.33333333333331,236.66666666666663,naive
3,2016-05-16 12:00:00,19,206.66666666666663,236.66666666666663,naive
3,2016-05-16 13:00:00,20,266.6666666666667,236.66666666666663,naive
3,2016-05-16 14:00:00,21,88.33333333333333,236.66666666666663,naive
3,2016-05-16 15:00:00,22,111.66666666666669,236.66666666666663,naive
3,2016-05-16 16:00:00,23,88.33333333333333,236.66666666666663,naive
3,2016-05-16 17:00:00,24,243.33333333333337,236.66666666666663,naive
4,2016-05-16 18:00:00,1,155.0,243.33333333333337,naive
4,2016-05-16 19:00:00,2,115.0,243.33333333333337,naive
4,2016-05-16 20:00:00,3,96.66666666666669,243.33333333333337,naive
4,2016-05-16 21:00:00,4,68.33333333333333,243.33333333333337,naive
4,2016-05-16 22:00:00,5,46.666666666666664,243.33333333333337,naive
4,2016-05-16 23:00:00,6,60.0,243.33333333333337,naive
4,2016-05-17 00:00:00,7,50.0,243.33333333333337,naive
4,2016-05-17 01:00:00,8,55.0,243.33333333333337,naive
4,2016-05-17 02:00:00,9,51.666666666666664,243.33333333333337,naive
4,2016-05-17 03:00:00,10,53.333333333333336,243.33333333333337,naive
4,2016-05-17 04:00:00,11,53.333333333333336,243.33333333333337,naive
4,2016-05-17 05:00:00,12,58.333333333333336,243.33333333333337,naive
4,2016-05-17 06:00:00,13,56.666666666666664,243.33333333333337,naive
4,2016-05-17 07:00:00,14,65.0,243.33333333333337,naive
4,2016-05-17 08:00:00,15,56.666666666666664,243.33333333333337,naive
4,2016-05-17 09:00:00,16,51.666666666666664,243.33333333333337,naive
4,2016-05-17 10:00:00,17,53.333333333333336,243.33333333333337,naive
4,2016-05-17 11:00:00,18,51.666666666666664,243.33333333333337,naive
4,2016-05-17 12:00:00,19,53.333333333333336,243.33333333333337,naive
4,2016-05-17 13:00:00,20,41.666666666666664,243.33333333333337,naive
4,2016-05-17 14:00:00,21,53.333333333333336,243.33333333333337,naive
4,2016-05-17 15:00:00,22,51.666666666666664,243.33333333333337,naive
4,2016-05-17 16:00:00,23,66.66666666666667,243.33333333333337,naive
4,2016-05-17 17:00:00,24,153.33333333333334,243.33333333333337,naive
5,2016-05-17 18:00:00,1,100.0,153.33333333333334,naive
5,2016-05-17 19:00:00,2,123.33333333333331,153.33333333333334,naive
5,2016-05-17 20:00:00,3,118.33333333333331,153.33333333333334,naive
5,2016-05-17 21:00:00,4,65.0,153.33333333333334,naive
5,2016-05-17 22:00:00,5,46.666666666666664,153.33333333333334,naive
5,2016-05-17 23:00:00,6,55.0,153.33333333333334,naive
5,2016-05-18 00:00:00,7,51.666666666666664,153.33333333333334,naive
5,2016-05-18 01:00:00,8,53.333333333333336,153.33333333333334,naive
5,2016-05-18 02:00:00,9,55.0,153.33333333333334,naive
5,2016-05-18 03:00:00,10,51.666666666666664,153.33333333333334,naive
5,2016-05-18 04:00:00,11,51.666666666666664,153.33333333333334,naive
5,2016-05-18 05:00:00,12,65.0,153.33333333333334,naive
5,2016-05-18 06:00:00,13,70.0,153.33333333333334,naive
5,2016-05-18 07:00:00,14,53.333333333333336,153.33333333333334,naive
5,2016-05-18 08:00:00,15,61.666666666666664,153.33333333333334,naive
5,2016-05-18 09:00:00,16,65.0,153.33333333333334,naive
5,2016-05-18 10:00:00,17,58.333333333333336,153.33333333333334,naive
5,2016-05-18 11:00:00,18,70.0,153.33333333333334,naive
5,2016-05-18 12:00:00,19,56.666666666666664,153.33333333333334,naive
5,2016-05-18 13:00:00,20,86.66666666666667,153.33333333333334,naive
5,2016-05-18 14:00:00,21,81.66666666666667,153.33333333333334,naive
5,2016-05-18 15:00:00,22,83.33333333333333,153.33333333333334,naive
5,2016-05-18 16:00:00,23,105.0,153.33333333333334,naive
5,2016-05-18 17:00:00,24,118.33333333333331,153.33333333333334,naive
6,2016-05-18 18:00:00,1,178.33333333333334,118.33333333333331,naive
6,2016-05-18 19:00:00,2,143.33333333333334,118.33333333333331,naive
6,2016-05-18 20:00:00,3,223.33333333333337,118.33333333333331,naive
6,2016-05-18 21:00:00,4,81.66666666666667,118.33333333333331,naive
6,2016-05-18 22:00:00,5,51.666666666666664,118.33333333333331,naive
6,2016-05-18 23:00:00,6,56.666666666666664,118.33333333333331,naive
6,2016-05-19 00:00:00,7,51.666666666666664,118.33333333333331,naive
6,2016-05-19 01:00:00,8,51.666666666666664,118.33333333333331,naive
6,2016-05-19 02:00:00,9,50.0,118.33333333333331,naive
6,2016-05-19 03:00:00,10,51.666666666666664,118.33333333333331,naive
6,2016-05-19 04:00:00,11,56.666666666666664,118.33333333333331,naive
6,2016-05-19 05:00:00,12,55.0,118.33333333333331,naive
6,2016-05-19 06:00:00,13,58.333333333333336,118.33333333333331,naive
6,2016-05-19 07:00:00,14,50.0,118.33333333333331,naive
6,2016-05-19 08:00:00,15,53.333333333333336,118.33333333333331,naive
6,2016-05-19 09:00:00,16,36.666666666666664,118.33333333333331,naive
6,2016-05-19 10:00:00,17,55.0,118.33333333333331,naive
6,2016-05-19 11:00:00,18,51.666666666666664,118.33333333333331,naive
6,2016-05-19 12:00:00,19,55.0,118.33333333333331,naive
6,2016-05-19 13:00:00,20,50.0,118.33333333333331,naive
6,2016-05-19 14:00:00,21,63.333333333333336,118.33333333333331,naive
6,2016-05-19 15:00:00,22,81.66666666666667,118.33333333333331,naive
6,2016-05-19 16:00:00,23,90.0,118.33333333333331,naive
6,2016-05-19 17:00:00,24,208.33333333333337,118.33333333333331,naive
7,2016-05-19 18:00:00,1,120.0,208.33333333333337,naive
7,2016-05-19 19:00:00,2,98.33333333333331,208.33333333333337,naive
7,2016-05-19 20:00:00,3,118.33333333333331,208.33333333333337,naive
7,2016-05-19 21:00:00,4,66.66666666666667,208.33333333333337,naive
7,2016-05-19 22:00:00,5,50.0,208.33333333333337,naive
7,2016-05-19 23:00:00,6,56.666666666666664,208.33333333333337,naive
7,2016-05-20 00:00:00,7,51.666666666666664,208.33333333333337,naive
7,2016-05-20 01:00:00,8,51.666666666666664,208.33333333333337,naive
7,2016-05-20 02:00:00,9,36.666666666666664,208.33333333333337,naive
7,2016-05-20 03:00:00,10,58.333333333333336,208.33333333333337,naive
7,2016-05-20 04:00:00,11,51.666666666666664,208.33333333333337,naive
7,2016-05-20 05:00:00,12,61.666666666666664,208.33333333333337,naive
7,2016-05-20 06:00:00,13,66.66666666666667,208.33333333333337,naive
7,2016-05-20 07:00:00,14,80.0,208.33333333333337,naive
7,2016-05-20 08:00:00,15,126.66666666666669,208.33333333333337,naive
7,2016-05-20 09:00:00,16,73.33333333333333,208.33333333333337,naive
7,2016-05-20 10:00:00,17,81.66666666666667,208.33333333333337,naive
7,2016-05-20 11:00:00,18,73.33333333333333,208.33333333333337,naive
7,2016-05-20 12:00:00,19,71.66666666666667,208.33333333333337,naive
7,2016-05-20 13:00:00,20,61.666666666666664,208.33333333333337,naive
7,2016-05-20 14:00:00,21,60.0,208.33333333333337,naive
7,2016-05-20 15:00:00,22,46.666666666666664,208.33333333333337,naive
7,2016-05-20 16:00:00,23,48.333333333333336,208.33333333333337,naive
7,2016-05-20 17:00:00,24,75.0,208.33333333333337,naive
8,2016-05-20 18:00:00,1,78.33333333333333,75.0,naive
8,2016-05-20 19:00:00,2,65.0,75.0,naive
8,2016-05-20 20:00:00,3,70.0,75.0,naive
8,2016-05-20 21:00:00,4,65.0,75.0,naive
8,2016-05-20 22:00:00,5,53.333333333333336,75.0,naive
8,2016-05-20 23:00:00,6,45.0,75.0,naive
8,2016-05-21 00:00:00,7,48.333333333333336,75.0,naive
8,2016-05-21 01:00:00,8,51.666666666666664,75.0,naive
8,2016-05-21 02:00:00,9,56.666666666666664,75.0,naive
8,2016-05-21 03:00:00,10,48.333333333333336,75.0,naive
8,2016-05-21 04:00:00,11,56.666666666666664,75.0,naive
8,2016-05-21 05:00:00,12,51.666666666666664,75.0,naive
8,2016-05-21 06:00:00,13,60.0,75.0,naive
8,2016-05-21 07:00:00,14,56.666666666666664,75.0,naive
8,2016-05-21 08:00:00,15,208.33333333333337,75.0,naive
8,2016-05-21 09:00:00,16,310.0,75.0,naive
8,2016-05-21 10:00:00,17,383.3333333333333,75.0,naive
8,2016-05-21 11:00:00,18,431.6666666666667,75.0,naive
8,2016-05-21 12:00:00,19,228.33333333333337,75.0,naive
8,2016-05-21 13:00:00,20,343.3333333333333,75.0,naive
8,2016-05-21 14:00:00,21,303.3333333333333,75.0,naive
8,2016-05-21 15:00:00,22,361.6666666666667,75.0,naive
8,2016-05-21 16:00:00,23,100.0,75.0,naive
8,2016-05-21 17:00:00,24,95.0,75.0,naive
9,2016-05-21 18:00:00,1,125.0,95.0,naive
9,2016-05-21 19:00:00,2,108.33333333333331,95.0,naive
9,2016-05-21 20:00:00,3,95.0,95.0,naive
9,2016-05-21 21:00:00,4,135.0,95.0,naive
9,2016-05-21 22:00:00,5,73.33333333333333,95.0,naive
9,2016-05-21 23:00:00,6,148.33333333333334,95.0,naive
9,2016-05-22 00:00:00,7,60.0,95.0,naive
9,2016-05-22 01:00:00,8,56.666666666666664,95.0,naive
9,2016-05-22 02:00:00,9,51.666666666666664,95.0,naive
9,2016-05-22 03:00:00,10,53.333333333333336,95.0,naive
9,2016-05-22 04:00:00,11,55.0,95.0,naive
9,2016-05-22 05:00:00,12,50.0,95.0,naive
9,2016-05-22 06:00:00,13,58.333333333333336,95.0,naive
9,2016-05-22 07:00:00,14,63.333333333333336,95.0,naive
9,2016-05-22 08:00:00,15,190.0,95.0,naive
9,2016-05-22 09:00:00,16,113.33333333333331,95.0,naive
9,2016-05-22 10:00:00,17,201.66666666666663,95.0,naive
9,2016-05-22 11:00:00,18,343.3333333333333,95.0,naive
9,2016-05-22 12:00:00,19,126.66666666666669,95.0,naive
9,2016-05-22 13:00:00,20,103.33333333333331,95.0,naive
9,2016-05-22 14:00:00,21,106.66666666666669,95.0,naive
9,2016-05-22 15:00:00,22,96.66666666666669,95.0,naive
9,2016-05-22 16:00:00,23,88.33333333333333,95.0,naive
9,2016-05-22 17:00:00,24,265.0,95.0,naive
10,2016-05-22 18:00:00,1,120.0,265.0,naive
10,2016-05-22 19:00:00,2,96.66666666666669,265.0,naive
10,2016-05-22 20:00:00,3,116.66666666666669,265.0,naive
10,2016-05-22 21:00:00,4,88.33333333333333,265.0,naive
10,2016-05-22 22:00:00,5,78.33333333333333,265.0,naive
10,2016-05-22 23:00:00,6,60.0,265.0,naive
10,2016-05-23 00:00:00,7,58.333333333333336,265.0,naive
10,2016-05-23 01:00:00,8,51.666666666666664,265.0,naive
10,2016-05-23 02:00:00,9,58.333333333333336,265.0,naive
10,2016-05-23 03:00:00,10,51.666666666666664,265.0,naive
10,2016-05-23 04:00:00,11,50.0,265.0,naive
10,2016-05-23 05:00:00,12,66.66666666666667,265.0,naive
10,2016-05-23 06:00:00,13,60.0,265.0,naive
10,2016-05-23 07:00:00,14,56.666666666666664,265.0,naive
10,2016-05-23 08:00:00,15,51.666666666666664,265.0,naive
10,2016-05-23 09:00:00,16,55.0,265.0,naive
10,2016-05-23 10:00:00,17,51.666666666666664,265.0,naive
10,2016-05-23 11:00:00,18,56.666666666666664,265.0,naive
10,2016-05-23 12:00:00,19,61.666666666666664,265.0,naive
10,2016-05-23 13:00:00,20,56.666666666666664,265.0,naive
10,2016-05-23 14:00:00,21,58.333333333333336,265.0,naive
10,2016-05-23 15:00:00,22,73.33333333333333,265.0,naive
10,2016-05-23 16:00:00,23,156.66666666666666,265.0,naive
10,2016-05-23 17:00:00,24,380.0,265.0,naive
11,2016-05-23 18:00:00,1,123.33333333333331,380.0,naive
11,2016-05-23 19:00:00,2,120.0,380.0,naive
11,2016-05-23 20:00:00,3,105.0,380.0,naive
11,2016-05-23 21:00:00,4,68.33333333333333,380.0,naive
11,2016-05-23 22:00:00,5,63.333333333333336,380.0,naive
11,2016-05-23 23:00:00,6,58.333333333333336,380.0,naive
11,2016-05-24 00:00:00,7,50.0,380.0,naive
11,2016-05-24 01:00:00,8,56.666666666666664,380.0,naive
11,2016-05-24 02:00:00,9,55.0,380.0,naive
11,2016-05-24 03:00:00,10,53.333333333333336,380.0,naive
11,2016-05-24 04:00:00,11,53.333333333333336,380.0,naive
11,2016-05-24 05:00:00,12,106.66666666666669,380.0,naive
11,2016-05-24 06:00:00,13,71.66666666666667,380.0,naive
11,2016-05-24 07:00:00,14,161.66666666666666,380.0,naive
11,2016-05-24 08:00:00,15,56.666666666666664,380.0,naive
11,2016-05-24 09:00:00,16,38.333333333333336,380.0,naive
11,2016-05-24 10:00:00,17,66.66666666666667,380.0,naive
11,2016-05-24 11:00:00,18,101.66666666666669,380.0,naive
11,2016-05-24 12:00:00,19,128.33333333333334,380.0,naive
11,2016-05-24 13:00:00,20,118.33333333333331,380.0,naive
11,2016-05-24 14:00:00,21,150.0,380.0,naive
11,2016-05-24 15:00:00,22,141.66666666666666,380.0,naive
11,2016-05-24 16:00:00,23,141.66666666666666,380.0,naive
11,2016-05-24 17:00:00,24,203.33333333333337,380.0,naive
12,2016-05-24 18:00:00,1,136.66666666666666,203.33333333333337,naive
12,2016-05-24 19:00:00,2,123.33333333333331,203.33333333333337,naive
12,2016-05-24 20:00:00,3,96.66666666666669,203.33333333333337,naive
12,2016-05-24 21:00:00,4,76.66666666666667,203.33333333333337,naive
12,2016-05-24 22:00:00,5,61.666666666666664,203.33333333333337,naive
12,2016-05-24 23:00:00,6,58.333333333333336,203.33333333333337,naive
12,2016-05-25 00:00:00,7,53.333333333333336,203.33333333333337,naive
12,2016-05-25 01:00:00,8,53.333333333333336,203.33333333333337,naive
12,2016-05-25 02:00:00,9,56.666666666666664,203.33333333333337,naive
12,2016-05-25 03:00:00,10,48.333333333333336,203.33333333333337,naive
12,2016-05-25 04:00:00,11,55.0,203.33333333333337,naive
12,2016-05-25 05:00:00,12,55.0,203.33333333333337,naive
12,2016-05-25 06:00:00,13,55.0,203.33333333333337,naive
12,2016-05-25 07:00:00,14,65.0,203.33333333333337,naive
12,2016-05-25 08:00:00,15,83.33333333333333,203.33333333333337,naive
12,2016-05-25 09:00:00,16,90.0,203.33333333333337,naive
12,2016-05-25 10:00:00,17,78.33333333333333,203.33333333333337,naive
12,2016-05-25 11:00:00,18,50.0,203.33333333333337,naive
12,2016-05-25 12:00:00,19,60.0,203.33333333333337,naive
12,2016-05-25 13:00:00,20,71.66666666666667,203.33333333333337,naive
12,2016-05-25 14:00:00,21,80.0,203.33333333333337,naive
12,2016-05-25 15:00:00,22,80.0,203.33333333333337,naive
12,2016-05-25 16:00:00,23,231.66666666666663,203.33333333333337,naive
12,2016-05-25 17:00:00,24,118.33333333333331,203.33333333333337,naive
13,2016-05-25 18:00:00,1,156.66666666666666,118.33333333333331,naive
13,2016-05-25 19:00:00,2,118.33333333333331,118.33333333333331,naive
13,2016-05-25 20:00:00,3,190.0,118.33333333333331,naive
13,2016-05-25 21:00:00,4,56.666666666666664,118.33333333333331,naive
13,2016-05-25 22:00:00,5,53.333333333333336,118.33333333333331,naive
13,2016-05-25 23:00:00,6,53.333333333333336,118.33333333333331,naive
13,2016-05-26 00:00:00,7,53.333333333333336,118.33333333333331,naive
13,2016-05-26 01:00:00,8,55.0,118.33333333333331,naive
13,2016-05-26 02:00:00,9,50.0,118.33333333333331,naive
13,2016-05-26 03:00:00,10,56.666666666666664,118.33333333333331,naive
13,2016-05-26 04:00:00,11,50.0,118.33333333333331,naive
13,2016-05-26 05:00:00,12,56.666666666666664,118.33333333333331,naive
13,2016-05-26 06:00:00,13,61.666666666666664,118.33333333333331,naive
13,2016-05-26 07:00:00,14,100.0,118.33333333333331,naive
13,2016-05-26 08:00:00,15,156.66666666666666,118.33333333333331,naive
13,2016-05-26 09:00:00,16,276.6666666666667,118.33333333333331,naive
13,2016-05-26 10:00:00,17,265.0,118.33333333333331,naive
13,2016-05-26 11:00:00,18,243.33333333333337,118.33333333333331,naive
13,2016-05-26 12:00:00,19,221.66666666666663,118.33333333333331,naive
13,2016-05-26 13:00:00,20,75.0,118.33333333333331,naive
13,2016-05-26 14:00:00,21,68.33333333333333,118.33333333333331,naive
13,2016-05-26 15:00:00,22,61.666666666666664,118.33333333333331,naive
13,2016-05-26 16:00:00,23,495.0,118.33333333333331,naive
13,2016-05-26 17:00:00,24,440.0,118.33333333333331,naive
14,2016-05-26 18:00:00,1,215.0,440.0,naive
14,2016-05-26 19:00:00,2,223.33333333333337,440.0,naive
14,2016-05-26 20:00:00,3,91.66666666666669,440.0,naive
14,2016-05-26 21:00:00,4,76.66666666666667,440.0,naive
14,2016-05-26 22:00:00,5,70.0,440.0,naive
14,2016-05-26 23:00:00,6,65.0,440.0,naive
14,2016-05-27 00:00:00,7,60.0,440.0,naive
14,2016-05-27 01:00:00,8,58.333333333333336,440.0,naive
14,2016-05-27 02:00:00,9,50.0,440.0,naive
14,2016-05-27 03:00:00,10,58.333333333333336,440.0,naive
14,2016-05-27 04:00:00,11,58.333333333333336,440.0,naive
14,2016-05-27 05:00:00,12,58.333333333333336,440.0,naive
14,2016-05-27 06:00:00,13,63.333333333333336,440.0,naive
14,2016-05-27 07:00:00,14,111.66666666666669,440.0,naive
14,2016-05-27 08:00:00,15,130.0,440.0,naive
14,2016-05-27 09:00:00,16,251.66666666666663,440.0,naive
14,2016-05-27 10:00:00,17,251.66666666666663,440.0,naive
14,2016-05-27 11:00:00,18,310.0,440.0,naive
14,2016-05-27 12:00:00,19,185.0,440.0,naive
14,2016-05-27 13:00:00,20,265.0,440.0,naive
14,2016-05-27 14:00:00,21,101.66666666666669,440.0,naive
14,2016-05-27 15:00:00,22,76.66666666666667,440.0,naive
14,2016-05-27 16:00:00,23,135.0,440.0,naive
14,2016-05-27 17:00:00,24,180.0,440.0,naive
1,2016-05-13 18:00:00,1,348.3333333333333,105.0,seasonal_naive_daily
1,2016-05-13 19:00:00,2,208.33333333333337,123.33333333333331,seasonal_naive_daily
1,2016-05-13 20:00:00,3,120.0,100.0,seasonal_naive_daily
1,2016-05-13 21:00:00,4,63.333333333333336,71.66666666666667,seasonal_naive_daily
1,2016-05-13 22:00:00,5,55.0,60.0,seasonal_naive_daily
1,2016-05-13 23:00:00,6,61.666666666666664,56.666666666666664,seasonal_naive_daily
1,2016-05-14 00:00:00,7,58.333333333333336,55.0,seasonal_naive_daily
1,2016-05-14 01:00:00,8,63.333333333333336,53.333333333333336,seasonal_naive_daily
1,2016-05-14 02:00:00,9,60.0,58.333333333333336,seasonal_naive_daily
1,2016-05-14 03:00:00,10,60.0,58.333333333333336,seasonal_naive_daily
1,2016-05-14 04:00:00,11,60.0,50.0,seasonal_naive_daily
1,2016-05-14 05:00:00,12,56.666666666666664,58.333333333333336,seasonal_naive_daily
1,2016-05-14 06:00:00,13,63.333333333333336,146.66666666666666,seasonal_naive_daily
1,2016-05-14 07:00:00,14,113.33333333333331,176.66666666666666,seasonal_naive_daily
1,2016-05-14 08:00:00,15,133.33333333333334,338.3333333333333,seasonal_naive_daily
1,2016-05-14 09:00:00,16,118.33333333333331,93.33333333333331,seasonal_naive_daily
1,2016-05-14 10:00:00,17,158.33333333333334,73.33333333333333,seasonal_naive_daily
1,2016-05-14 11:00:00,18,96.66666666666669,355.0,seasonal_naive_daily
1,2016-05-14 12:00:00,19,116.66666666666669,301.6666666666667,seasonal_naive_daily
1,2016-05-14 13:00:00,20,113.33333333333331,268.3333333333333,seasonal_naive_daily
1,2016-05-14 14:00:00,21,106.66666666666669,318.3333333333333,seasonal_naive_daily
1,2016-05-14 15:00:00,22,130.0,201.66666666666663,seasonal_naive_daily
1,2016-05-14 16:00:00,23,111.66666666666669,351.6666666666667,seasonal_naive_daily
1,2016-05-14 17:00:00,24,241.66666666666663,231.66666666666663,seasonal_naive_daily
2,2016-05-14 18:00:00,1,166.66666666666666,348.3333333333333,seasonal_naive_daily
2,2016-05-14 19:00:00,2,90.0,208.33333333333337,seasonal_naive_daily
2,2016-05-14 20:00:00,3,86.66666666666667,120.0,seasonal_naive_daily
2,2016-05-14 21:00:00,4,75.0,63.333333333333336,seasonal_naive_daily
2,2016-05-14 22:00:00,5,61.666666666666664,55.0,seasonal_naive_daily
2,2016-05-14 23:00:00,6,48.333333333333336,61.666666666666664,seasonal_naive_daily
2,2016-05-15 00:00:00,7,53.333333333333336,58.333333333333336,seasonal_naive_daily
2,2016-05-15 01:00:00,8,55.0,63.333333333333336,seasonal_naive_daily
2,2016-05-15 02:00:00,9,51.666666666666664,60.0,seasonal_naive_daily
2,2016-05-15 03:00:00,10,40.0,60.0,seasonal_naive_daily
2,2016-05-15 04:00:00,11,51.666666666666664,60.0,seasonal_naive_daily
2,2016-05-15 05:00:00,12,56.666666666666664,56.666666666666664,seasonal_naive_daily
2,2016-05-15 06:00:00,13,51.666666666666664,63.333333333333336,seasonal_naive_daily
2,2016-05-15 07:00:00,14,93.33333333333331,113.33333333333331,seasonal_naive_daily
2,2016-05-15 08:00:00,15,118.33333333333331,133.33333333333334,seasonal_naive_daily
2,2016-05-15 09:00:00,16,101.66666666666669,118.33333333333331,seasonal_naive_daily
2,2016-05-15 10:00:00,17,108.33333333333331,158.33333333333334,seasonal_naive_daily
2,2016-05-15 11:00:00,18,105.0,96.66666666666669,seasonal_naive_daily
2,2016-05-15 12:00:00,19,96.66666666666669,116.66666666666669,seasonal_naive_daily
2,2016-05-15 13:00:00,20,136.66666666666666,113.33333333333331,seasonal_naive_daily
2,2016-05-15 14:00:00,21,88.33333333333333,106.66666666666669,seasonal_naive_daily
2,2016-05-15 15:00:00,22,93.33333333333331,130.0,seasonal_naive_daily
2,2016-05-15 16:00:00,23,143.33333333333334,111.66666666666669,seasonal_naive_daily
2,2016-05-15 17:00:00,24,236.66666666666663,241.66666666666663,seasonal_naive_daily
3,2016-05-15 18:00:00,1,98.33333333333331,166.66666666666666,seasonal_naive_daily
3,2016-05-15 19:00:00,2,96.66666666666669,90.0,seasonal_naive_daily
3,2016-05-15 20:00:00,3,246.66666666666663,86.66666666666667,seasonal_naive_daily
3,2016-05-15 21:00:00,4,203.33333333333337,75.0,seasonal_naive_daily
3,2016-05-15 22:00:00,5,86.66666666666667,61.666666666666664,seasonal_naive_daily
3,2016-05-15 23:00:00,6,83.33333333333333,48.333333333333336,seasonal_naive_daily
3,2016-05-16 00:00:00,7,61.666666666666664,53.333333333333336,seasonal_naive_daily
3,2016-05-16 01:00:00,8,53.333333333333336,55.0,seasonal_naive_daily
3,2016-05-16 02:00:00,9,56.666666666666664,51.666666666666664,seasonal_naive_daily
3,2016-05-16 03:00:00,10,53.333333333333336,40.0,seasonal_naive_daily
3,2016-05-16 04:00:00,11,55.0,51.666666666666664,seasonal_naive_daily
3,2016-05-16 05:00:00,12,51.666666666666664,56.666666666666664,seasonal_naive_daily
3,2016-05-16 06:00:00,13,53.333333333333336,51.666666666666664,seasonal_naive_daily
3,2016-05-16 07:00:00,14,61.666666666666664,93.33333333333331,seasonal_naive_daily
3,2016-05-16 08:00:00,15,88.33333333333333,118.33333333333331,seasonal_naive_daily
3,2016-05-16 09:00:00,16,70.0,101.66666666666669,seasonal_naive_daily
3,2016-05-16 10:00:00,17,148.33333333333334,108.33333333333331,seasonal_naive_daily
3,2016-05-16 11:00:00,18,103.33333333333331,105.0,seasonal_naive_daily
3,2016-05-16 12:00:00,19,206.66666666666663,96.66666666666669,seasonal_naive_daily
3,2016-05-16 13:00:00,20,266.6666666666667,136.66666666666666,seasonal_naive_daily
3,2016-05-16 14:00:00,21,88.33333333333333,88.33333333333333,seasonal_naive_daily
3,2016-05-16 15:00:00,22,111.66666666666669,93.33333333333331,seasonal_naive_daily
3,2016-05-16 16:00:00,23,88.33333333333333,143.33333333333334,seasonal_naive_daily
3,2016-05-16 17:00:00,24,243.33333333333337,236.66666666666663,seasonal_naive_daily
4,2016-05-16 18:00:00,1,155.0,98.33333333333331,seasonal_naive_daily
4,2016-05-16 19:00:00,2,115.0,96.66666666666669,seasonal_naive_daily
4,2016-05-16 20:00:00,3,96.66666666666669,246.66666666666663,seasonal_naive_daily
4,2016-05-16 21:00:00,4,68.33333333333333,203.33333333333337,seasonal_naive_daily
4,2016-05-16 22:00:00,5,46.666666666666664,86.66666666666667,seasonal_naive_daily
4,2016-05-16 23:00:00,6,60.0,83.33333333333333,seasonal_naive_daily
4,2016-05-17 00:00:00,7,50.0,61.666666666666664,seasonal_naive_daily
4,2016-05-17 01:00:00,8,55.0,53.333333333333336,seasonal_naive_daily
4,2016-05-17 02:00:00,9,51.666666666666664,56.666666666666664,seasonal_naive_daily
4,2016-05-17 03:00:00,10,53.333333333333336,53.333333333333336,seasonal_naive_daily
4,2016-05-17 04:00:00,11,53.333333333333336,55.0,seasonal_naive_daily
4,2016-05-17 05:00:00,12,58.333333333333336,51.666666666666664,seasonal_naive_daily
4,2016-05-17 06:00:00,13,56.666666666666664,53.333333333333336,seasonal_naive_daily
4,2016-05-17 07:00:00,14,65.0,61.666666666666664,seasonal_naive_daily
4,2016-05-17 08:00:00,15,56.666666666666664,88.33333333333333,seasonal_naive_daily
4,2016-05-17 09:00:00,16,51.666666666666664,70.0,seasonal_naive_daily
4,2016-05-17 10:00:00,17,53.333333333333336,148.33333333333334,seasonal_naive_daily
4,2016-05-17 11:00:00,18,51.666666666666664,103.33333333333331,seasonal_naive_daily
4,2016-05-17 12:00:00,19,53.333333333333336,206.66666666666663,seasonal_naive_daily
4,2016-05-17 13:00:00,20,41.666666666666664,266.6666666666667,seasonal_naive_daily
4,2016-05-17 14:00:00,21,53.333333333333336,88.33333333333333,seasonal_naive_daily
4,2016-05-17 15:00:00,22,51.666666666666664,111.66666666666669,seasonal_naive_daily
4,2016-05-17 16:00:00,23,66.66666666666667,88.33333333333333,seasonal_naive_daily
4,2016-05-17 17:00:00,24,153.33333333333334,243.33333333333337,seasonal_naive_daily
5,2016-05-17 18:00:00,1,100.0,155.0,seasonal_naive_daily
5,2016-05-17 19:00:00,2,123.33333333333331,115.0,seasonal_naive_daily
5,2016-05-17 20:00:00,3,118.33333333333331,96.66666666666669,seasonal_naive_daily
5,2016-05-17 21:00:00,4,65.0,68.33333333333333,seasonal_naive_daily
5,2016-05-17 22:00:00,5,46.666666666666664,46.666666666666664,seasonal_naive_daily
5,2016-05-17 23:00:00,6,55.0,60.0,seasonal_naive_daily
5,2016-05-18 00:00:00,7,51.666666666666664,50.0,seasonal_naive_daily
5,2016-05-18 01:00:00,8,53.333333333333336,55.0,seasonal_naive_daily
5,2016-05-18 02:00:00,9,55.0,51.666666666666664,seasonal_naive_daily
5,2016-05-18 03:00:00,10,51.666666666666664,53.333333333333336,seasonal_naive_daily
5,2016-05-18 04:00:00,11,51.666666666666664,53.333333333333336,seasonal_naive_daily
5,2016-05-18 05:00:00,12,65.0,58.333333333333336,seasonal_naive_daily
5,2016-05-18 06:00:00,13,70.0,56.666666666666664,seasonal_naive_daily
5,2016-05-18 07:00:00,14,53.333333333333336,65.0,seasonal_naive_daily
5,2016-05-18 08:00:00,15,61.666666666666664,56.666666666666664,seasonal_naive_daily
5,2016-05-18 09:00:00,16,65.0,51.666666666666664,seasonal_naive_daily
5,2016-05-18 10:00:00,17,58.333333333333336,53.333333333333336,seasonal_naive_daily
5,2016-05-18 11:00:00,18,70.0,51.666666666666664,seasonal_naive_daily
5,2016-05-18 12:00:00,19,56.666666666666664,53.333333333333336,seasonal_naive_daily
5,2016-05-18 13:00:00,20,86.66666666666667,41.666666666666664,seasonal_naive_daily
5,2016-05-18 14:00:00,21,81.66666666666667,53.333333333333336,seasonal_naive_daily
